timestamp,source,confidence,duration,type
2026-03-29 20:37:21,CAMERA,35.92,0.0,DETECTED
2026-03-29 20:39:33,CAMERA,18.52,0.0,DETECTED
2026-03-29 20:48:44,CAMERA,26.76,0.0,DETECTED
2026-03-29 20:48:46,CAMERA,22.71,0.0,DETECTED
2026-03-29 20:48:46,CAMERA,22.71,0.0,DETECTED
2026-03-29 20:48:46,CAMERA,22.71,0.0,DETECTED
2026-03-29 20:48:47,CAMERA,22.71,0.0,DETECTED
2026-03-29 20:48:47,CAMERA,22.71,0.0,DETECTED
2026-03-29 20:48:47,CAMERA,21.64,0.0,DETECTED
2026-03-29 20:48:47,CAMERA,21.64,0.0,DETECTED
2026-03-29 20:48:47,CAMERA,21.64,0.0,DETECTED
2026-03-29 20:48:47,CAMERA,21.64,0.0,DETECTED
2026-03-29 20:48:47,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:48,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:48,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:48,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:48,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:48,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:48,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:48,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:48,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:49,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:49,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:49,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:49,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:49,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:49,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:49,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:49,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:50,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:50,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:50,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:50,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:50,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:50,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:50,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:50,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:51,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:51,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:51,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:51,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:51,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:48:51,CAMERA,21.56,0.0,DETECTED
2026-03-29 20:49:12,CAMERA,24.41,0.0,DETECTED
2026-03-29 20:49:12,CAMERA,30.54,0.0,DETECTED
2026-03-29 20:49:12,CAMERA,31.17,0.0,DETECTED
2026-03-29 20:50:43,CAMERA,20.10,0.0,DETECTED
